id,verdict,group,title,model,target,source,line,original,report,reason,proposed_action
FINDING-05086,false-positives,zero-rotational-inertia,"Zero inertia is a massless algebraic component, not an intrinsic division",ModelicaTest.Translational.Vehicles,vehicleInclination.inertia.J,Mechanics/Rotational/Components/Inertia.mo,4,FINDING-05086-vehicles-vehicleinclination-inertia-j.md,false-positives/FINDING-05086.md,"The declared min is zero and the equation is J*a=flange_a.tau+flange_b.tau. At J=0 this becomes an algebraic torque-balance constraint; the source does not divide by J. Independent controls retain J=0 and simulate after incompatible fixed initialization is removed. Some topologies can be over/under-constrained, but that does not establish a universal J>0 defect.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05087,false-positives,zero-translational-mass,"Zero mass is a massless algebraic component, not an intrinsic division",ModelicaTest.Translational.Vehicles,vehicleInclination.mass.m,Mechanics/Translational/Components/Mass.mo,3,FINDING-05087-vehicles-vehicleinclination-mass-m.md,false-positives/FINDING-05087.md,"The declared min is zero and the equation is m*a=flange_a.f+flange_b.f. At m=0 this becomes an algebraic force-balance constraint; the source does not divide by m. Independent controls retain m=0 and simulate after incompatible fixed initialization is removed. Some connected systems can be inconsistent, but the blanket strictly-positive attribution is false.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05088,false-positives,vehicle-zero-idealization,Vehicle parameter has a multiplicative zero limit,ModelicaTest.Translational.Vehicles,vehicleInclinationInConst.m,Mechanics/Translational/Components/Vehicle.mo,3,FINDING-05088-vehicles-vehicleinclinationinconst-m.md,false-positives/FINDING-05088.md,"m is passed to Translational.Mass and used in force balance. At zero it removes that inertia or aerodynamic term; the Vehicle source does not divide by it. A physical production vehicle has positive values, but this component also supports idealized/lumped configurations, so a blanket strictly-positive sanitizer finding is not a verified bug.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05089,false-positives,vehicle-zero-idealization,Vehicle parameter has a multiplicative zero limit,ModelicaTest.Translational.Vehicles,vehicleInclinationInConst.J,Mechanics/Translational/Components/Vehicle.mo,5,FINDING-05089-vehicles-vehicleinclinationinconst-j.md,false-positives/FINDING-05089.md,"J is passed to Rotational.Inertia and used in torque balance. At zero it removes that inertia or aerodynamic term; the Vehicle source does not divide by it. A physical production vehicle has positive values, but this component also supports idealized/lumped configurations, so a blanket strictly-positive sanitizer finding is not a verified bug.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05090,false-positives,vehicle-zero-idealization,Vehicle parameter has a multiplicative zero limit,ModelicaTest.Translational.Vehicles,vehicleInclinationInConst.rho,Mechanics/Translational/Components/Vehicle.mo,11,FINDING-05090-vehicles-vehicleinclinationinconst-rho.md,false-positives/FINDING-05090.md,"rho only multiplies the aerodynamic force coefficient. At zero it removes that inertia or aerodynamic term; the Vehicle source does not divide by it. A physical production vehicle has positive values, but this component also supports idealized/lumped configurations, so a blanket strictly-positive sanitizer finding is not a verified bug.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05091,false-positives,zero-rotational-inertia,"Zero inertia is a massless algebraic component, not an intrinsic division",ModelicaTest.Translational.Vehicles,vehicleInclinationInConst.inertia.J,Mechanics/Rotational/Components/Inertia.mo,4,FINDING-05091-vehicles-vehicleinclinationinconst-inertia-j.md,false-positives/FINDING-05091.md,"The declared min is zero and the equation is J*a=flange_a.tau+flange_b.tau. At J=0 this becomes an algebraic torque-balance constraint; the source does not divide by J. Independent controls retain J=0 and simulate after incompatible fixed initialization is removed. Some topologies can be over/under-constrained, but that does not establish a universal J>0 defect.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05092,false-positives,zero-translational-mass,"Zero mass is a massless algebraic component, not an intrinsic division",ModelicaTest.Translational.Vehicles,vehicleInclinationInConst.mass.m,Mechanics/Translational/Components/Mass.mo,3,FINDING-05092-vehicles-vehicleinclinationinconst-mass-m.md,false-positives/FINDING-05092.md,"The declared min is zero and the equation is m*a=flange_a.f+flange_b.f. At m=0 this becomes an algebraic force-balance constraint; the source does not divide by m. Independent controls retain m=0 and simulate after incompatible fixed initialization is removed. Some connected systems can be inconsistent, but the blanket strictly-positive attribution is false.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05093,false-positives,vehicle-zero-idealization,Vehicle parameter has a multiplicative zero limit,ModelicaTest.Translational.Vehicles,vehicleInclinationInVar.m,Mechanics/Translational/Components/Vehicle.mo,3,FINDING-05093-vehicles-vehicleinclinationinvar-m.md,false-positives/FINDING-05093.md,"m is passed to Translational.Mass and used in force balance. At zero it removes that inertia or aerodynamic term; the Vehicle source does not divide by it. A physical production vehicle has positive values, but this component also supports idealized/lumped configurations, so a blanket strictly-positive sanitizer finding is not a verified bug.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05094,false-positives,vehicle-zero-idealization,Vehicle parameter has a multiplicative zero limit,ModelicaTest.Translational.Vehicles,vehicleInclinationInVar.J,Mechanics/Translational/Components/Vehicle.mo,5,FINDING-05094-vehicles-vehicleinclinationinvar-j.md,false-positives/FINDING-05094.md,"J is passed to Rotational.Inertia and used in torque balance. At zero it removes that inertia or aerodynamic term; the Vehicle source does not divide by it. A physical production vehicle has positive values, but this component also supports idealized/lumped configurations, so a blanket strictly-positive sanitizer finding is not a verified bug.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05095,false-positives,vehicle-zero-idealization,Vehicle parameter has a multiplicative zero limit,ModelicaTest.Translational.Vehicles,vehicleInclinationInVar.rho,Mechanics/Translational/Components/Vehicle.mo,11,FINDING-05095-vehicles-vehicleinclinationinvar-rho.md,false-positives/FINDING-05095.md,"rho only multiplies the aerodynamic force coefficient. At zero it removes that inertia or aerodynamic term; the Vehicle source does not divide by it. A physical production vehicle has positive values, but this component also supports idealized/lumped configurations, so a blanket strictly-positive sanitizer finding is not a verified bug.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05096,false-positives,zero-rotational-inertia,"Zero inertia is a massless algebraic component, not an intrinsic division",ModelicaTest.Translational.Vehicles,vehicleInclinationInVar.inertia.J,Mechanics/Rotational/Components/Inertia.mo,4,FINDING-05096-vehicles-vehicleinclinationinvar-inertia-j.md,false-positives/FINDING-05096.md,"The declared min is zero and the equation is J*a=flange_a.tau+flange_b.tau. At J=0 this becomes an algebraic torque-balance constraint; the source does not divide by J. Independent controls retain J=0 and simulate after incompatible fixed initialization is removed. Some topologies can be over/under-constrained, but that does not establish a universal J>0 defect.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05097,false-positives,zero-translational-mass,"Zero mass is a massless algebraic component, not an intrinsic division",ModelicaTest.Translational.Vehicles,vehicleInclinationInVar.mass.m,Mechanics/Translational/Components/Mass.mo,3,FINDING-05097-vehicles-vehicleinclinationinvar-mass-m.md,false-positives/FINDING-05097.md,"The declared min is zero and the equation is m*a=flange_a.f+flange_b.f. At m=0 this becomes an algebraic force-balance constraint; the source does not divide by m. Independent controls retain m=0 and simulate after incompatible fixed initialization is removed. Some connected systems can be inconsistent, but the blanket strictly-positive attribution is false.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05098,false-positives,fixed-vehicle-reference-speed,vRef is a protected nonzero constant,ModelicaTest.Translational.Vehicles,vehicleDrag.vRef,Mechanics/Translational/Components/Vehicle.mo,31,FINDING-05098-vehicles-vehicledrag-vref.md,false-positives/FINDING-05098.md,Vehicle declares protected constant SI.Velocity vRef=1. It is an immutable unit/reference scale passed into the drag component and cannot reach zero through model parameter modification. The report lost constant/protected role information.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05099,confirmed,vehicle-regularization-speed,Vehicle exposes zero regularization speed to reciprocal equations,ModelicaTest.Translational.Vehicles,vehicleDrag.vReg,Mechanics/Translational/Components/Vehicle.mo,21,FINDING-05099-vehicles-vehicledrag-vreg.md,confirmed/FINDING-05099.md,"Vehicle declares vReg=1e-3 without propagating the positive bound of RollingResistance.v0, then passes final v0=vReg. Every regularization branch divides by v0. The outer parameter therefore appears to allow zero even though the consumer requires at least Modelica.Constants.eps.",Mirror v0(final min=Modelica.Constants.eps) on Vehicle.vReg and add a clear assertion before constructing/evaluating regularization. Keep the exact positive bound consistent between wrapper and component.
FINDING-05100,false-positives,fixed-vehicle-reference-speed,vRef is a protected nonzero constant,ModelicaTest.Translational.Vehicles,vehicleDragInConst.vRef,Mechanics/Translational/Components/Vehicle.mo,31,FINDING-05100-vehicles-vehicledraginconst-vref.md,false-positives/FINDING-05100.md,Vehicle declares protected constant SI.Velocity vRef=1. It is an immutable unit/reference scale passed into the drag component and cannot reach zero through model parameter modification. The report lost constant/protected role information.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05101,confirmed,vehicle-regularization-speed,Vehicle exposes zero regularization speed to reciprocal equations,ModelicaTest.Translational.Vehicles,vehicleDragInConst.vReg,Mechanics/Translational/Components/Vehicle.mo,21,FINDING-05101-vehicles-vehicledraginconst-vreg.md,confirmed/FINDING-05101.md,"Vehicle declares vReg=1e-3 without propagating the positive bound of RollingResistance.v0, then passes final v0=vReg. Every regularization branch divides by v0. The outer parameter therefore appears to allow zero even though the consumer requires at least Modelica.Constants.eps.",Mirror v0(final min=Modelica.Constants.eps) on Vehicle.vReg and add a clear assertion before constructing/evaluating regularization. Keep the exact positive bound consistent between wrapper and component.
FINDING-05102,false-positives,fixed-vehicle-reference-speed,vRef is a protected nonzero constant,ModelicaTest.Translational.Vehicles,vehicleDragInVar.vRef,Mechanics/Translational/Components/Vehicle.mo,31,FINDING-05102-vehicles-vehicledraginvar-vref.md,false-positives/FINDING-05102.md,Vehicle declares protected constant SI.Velocity vRef=1. It is an immutable unit/reference scale passed into the drag component and cannot reach zero through model parameter modification. The report lost constant/protected role information.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05103,confirmed,vehicle-regularization-speed,Vehicle exposes zero regularization speed to reciprocal equations,ModelicaTest.Translational.Vehicles,vehicleDragInVar.vReg,Mechanics/Translational/Components/Vehicle.mo,21,FINDING-05103-vehicles-vehicledraginvar-vreg.md,confirmed/FINDING-05103.md,"Vehicle declares vReg=1e-3 without propagating the positive bound of RollingResistance.v0, then passes final v0=vReg. Every regularization branch divides by v0. The outer parameter therefore appears to allow zero even though the consumer requires at least Modelica.Constants.eps.",Mirror v0(final min=Modelica.Constants.eps) on Vehicle.vReg and add a clear assertion before constructing/evaluating regularization. Keep the exact positive bound consistent between wrapper and component.
FINDING-05104,false-positives,fixed-vehicle-reference-speed,vRef is a protected nonzero constant,ModelicaTest.Translational.Vehicles,vehicleRoll.vRef,Mechanics/Translational/Components/Vehicle.mo,31,FINDING-05104-vehicles-vehicleroll-vref.md,false-positives/FINDING-05104.md,Vehicle declares protected constant SI.Velocity vRef=1. It is an immutable unit/reference scale passed into the drag component and cannot reach zero through model parameter modification. The report lost constant/protected role information.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05105,confirmed,vehicle-regularization-speed,Vehicle exposes zero regularization speed to reciprocal equations,ModelicaTest.Translational.Vehicles,vehicleRoll.vReg,Mechanics/Translational/Components/Vehicle.mo,21,FINDING-05105-vehicles-vehicleroll-vreg.md,confirmed/FINDING-05105.md,"Vehicle declares vReg=1e-3 without propagating the positive bound of RollingResistance.v0, then passes final v0=vReg. Every regularization branch divides by v0. The outer parameter therefore appears to allow zero even though the consumer requires at least Modelica.Constants.eps.",Mirror v0(final min=Modelica.Constants.eps) on Vehicle.vReg and add a clear assertion before constructing/evaluating regularization. Keep the exact positive bound consistent between wrapper and component.
FINDING-05106,false-positives,fixed-vehicle-reference-speed,vRef is a protected nonzero constant,ModelicaTest.Translational.Vehicles,vehicleRollInConst.vRef,Mechanics/Translational/Components/Vehicle.mo,31,FINDING-05106-vehicles-vehiclerollinconst-vref.md,false-positives/FINDING-05106.md,Vehicle declares protected constant SI.Velocity vRef=1. It is an immutable unit/reference scale passed into the drag component and cannot reach zero through model parameter modification. The report lost constant/protected role information.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05107,confirmed,vehicle-regularization-speed,Vehicle exposes zero regularization speed to reciprocal equations,ModelicaTest.Translational.Vehicles,vehicleRollInConst.vReg,Mechanics/Translational/Components/Vehicle.mo,21,FINDING-05107-vehicles-vehiclerollinconst-vreg.md,confirmed/FINDING-05107.md,"Vehicle declares vReg=1e-3 without propagating the positive bound of RollingResistance.v0, then passes final v0=vReg. Every regularization branch divides by v0. The outer parameter therefore appears to allow zero even though the consumer requires at least Modelica.Constants.eps.",Mirror v0(final min=Modelica.Constants.eps) on Vehicle.vReg and add a clear assertion before constructing/evaluating regularization. Keep the exact positive bound consistent between wrapper and component.
FINDING-05108,false-positives,fixed-vehicle-reference-speed,vRef is a protected nonzero constant,ModelicaTest.Translational.Vehicles,vehicleRollInVar.vRef,Mechanics/Translational/Components/Vehicle.mo,31,FINDING-05108-vehicles-vehiclerollinvar-vref.md,false-positives/FINDING-05108.md,Vehicle declares protected constant SI.Velocity vRef=1. It is an immutable unit/reference scale passed into the drag component and cannot reach zero through model parameter modification. The report lost constant/protected role information.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05109,confirmed,vehicle-regularization-speed,Vehicle exposes zero regularization speed to reciprocal equations,ModelicaTest.Translational.Vehicles,vehicleRollInVar.vReg,Mechanics/Translational/Components/Vehicle.mo,21,FINDING-05109-vehicles-vehiclerollinvar-vreg.md,confirmed/FINDING-05109.md,"Vehicle declares vReg=1e-3 without propagating the positive bound of RollingResistance.v0, then passes final v0=vReg. Every regularization branch divides by v0. The outer parameter therefore appears to allow zero even though the consumer requires at least Modelica.Constants.eps.",Mirror v0(final min=Modelica.Constants.eps) on Vehicle.vReg and add a clear assertion before constructing/evaluating regularization. Keep the exact positive bound consistent between wrapper and component.
FINDING-05110,false-positives,fixed-vehicle-reference-speed,vRef is a protected nonzero constant,ModelicaTest.Translational.Vehicles,vehicleInclination.vRef,Mechanics/Translational/Components/Vehicle.mo,31,FINDING-05110-vehicles-vehicleinclination-vref.md,false-positives/FINDING-05110.md,Vehicle declares protected constant SI.Velocity vRef=1. It is an immutable unit/reference scale passed into the drag component and cannot reach zero through model parameter modification. The report lost constant/protected role information.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05111,confirmed,vehicle-regularization-speed,Vehicle exposes zero regularization speed to reciprocal equations,ModelicaTest.Translational.Vehicles,vehicleInclination.vReg,Mechanics/Translational/Components/Vehicle.mo,21,FINDING-05111-vehicles-vehicleinclination-vreg.md,confirmed/FINDING-05111.md,"Vehicle declares vReg=1e-3 without propagating the positive bound of RollingResistance.v0, then passes final v0=vReg. Every regularization branch divides by v0. The outer parameter therefore appears to allow zero even though the consumer requires at least Modelica.Constants.eps.",Mirror v0(final min=Modelica.Constants.eps) on Vehicle.vReg and add a clear assertion before constructing/evaluating regularization. Keep the exact positive bound consistent between wrapper and component.
FINDING-05112,false-positives,fixed-vehicle-reference-speed,vRef is a protected nonzero constant,ModelicaTest.Translational.Vehicles,vehicleInclinationInConst.vRef,Mechanics/Translational/Components/Vehicle.mo,31,FINDING-05112-vehicles-vehicleinclinationinconst-vref.md,false-positives/FINDING-05112.md,Vehicle declares protected constant SI.Velocity vRef=1. It is an immutable unit/reference scale passed into the drag component and cannot reach zero through model parameter modification. The report lost constant/protected role information.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05113,confirmed,vehicle-regularization-speed,Vehicle exposes zero regularization speed to reciprocal equations,ModelicaTest.Translational.Vehicles,vehicleInclinationInConst.vReg,Mechanics/Translational/Components/Vehicle.mo,21,FINDING-05113-vehicles-vehicleinclinationinconst-vreg.md,confirmed/FINDING-05113.md,"Vehicle declares vReg=1e-3 without propagating the positive bound of RollingResistance.v0, then passes final v0=vReg. Every regularization branch divides by v0. The outer parameter therefore appears to allow zero even though the consumer requires at least Modelica.Constants.eps.",Mirror v0(final min=Modelica.Constants.eps) on Vehicle.vReg and add a clear assertion before constructing/evaluating regularization. Keep the exact positive bound consistent between wrapper and component.
FINDING-05114,false-positives,fixed-vehicle-reference-speed,vRef is a protected nonzero constant,ModelicaTest.Translational.Vehicles,vehicleInclinationInVar.vRef,Mechanics/Translational/Components/Vehicle.mo,31,FINDING-05114-vehicles-vehicleinclinationinvar-vref.md,false-positives/FINDING-05114.md,Vehicle declares protected constant SI.Velocity vRef=1. It is an immutable unit/reference scale passed into the drag component and cannot reach zero through model parameter modification. The report lost constant/protected role information.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05115,confirmed,vehicle-regularization-speed,Vehicle exposes zero regularization speed to reciprocal equations,ModelicaTest.Translational.Vehicles,vehicleInclinationInVar.vReg,Mechanics/Translational/Components/Vehicle.mo,21,FINDING-05115-vehicles-vehicleinclinationinvar-vreg.md,confirmed/FINDING-05115.md,"Vehicle declares vReg=1e-3 without propagating the positive bound of RollingResistance.v0, then passes final v0=vReg. Every regularization branch divides by v0. The outer parameter therefore appears to allow zero even though the consumer requires at least Modelica.Constants.eps.",Mirror v0(final min=Modelica.Constants.eps) on Vehicle.vReg and add a clear assertion before constructing/evaluating regularization. Keep the exact positive bound consistent between wrapper and component.
FINDING-05116,unresolved,baseline-blocked,Not yet established as a bug or a false positive,NeuralLatentOscillator,nFeature,/data/mrumoca/rumoca/examples/models/NeuralLatentOscillator.mo,3,FINDING-05116-neurallatentoscillator-nfeature.md,unresolved/FINDING-05116.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05117,unresolved,baseline-blocked,Not yet established as a bug or a false positive,NeuralODETensor,nState,/data/mrumoca/rumoca/examples/models/NeuralODETensor.mo,2,FINDING-05117-neuralodetensor-nstate.md,unresolved/FINDING-05117.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05118,unresolved,baseline-blocked,Not yet established as a bug or a false positive,NeuralPredatorPrey,preyEquilibrium,/data/mrumoca/rumoca/examples/models/NeuralPredatorPrey.mo,10,FINDING-05118-neuralpredatorprey-preyequilibrium.md,unresolved/FINDING-05118.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05119,unresolved,baseline-blocked,Not yet established as a bug or a false positive,NeuralPredatorPrey,predatorEquilibrium,/data/mrumoca/rumoca/examples/models/NeuralPredatorPrey.mo,11,FINDING-05119-neuralpredatorprey-predatorequilibrium.md,unresolved/FINDING-05119.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-05120,false-positives,guarded-zero-derivative-time,Zero derivative time is explicitly handled,PIDMSL,pid.Td,Blocks/Continuous.mo,608,FINDING-05120-pidmsl-pid-td.md,false-positives/FINDING-05120.md,"Td has min=0. The derivative gain is Td/unitTime (Td is the numerator), while its filter time is max(Td/Nd, a strictly positive epsilon). Thus Td=0 disables the derivative contribution without producing a zero denominator. The report follows dependency reach rather than the complete guarded expression.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05121,false-positives,constant-unit-time,unitTime is an immutable nonzero unit constant,PIDMSL,pid.unitTime,Blocks/Continuous.mo,625,FINDING-05121-pidmsl-pid-unittime.md,false-positives/FINDING-05121.md,unitTime is declared constant SI.Time unitTime=1 and exists only to satisfy unit checking in ratios. It is not a tunable parameter and cannot take the proposed zero witness. Treating it as a reachable divisor is a role-classification false positive.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05122,confirmed,example-rlc-resistance,SwitchedRLC divides directly by unconstrained resistance,SwitchedRLC,R,/data/mrumoca/rumoca/examples/models/SwitchedRLC.mo,9,FINDING-05122-switchedrlc-r.md,confirmed/FINDING-05122.md,"The local example declares R without a bound and computes i_R=V/R. R=0 is an immediate divide by zero; unlike the MSL Basic.Resistor formulation, this hand-written example chose explicit reciprocal form.","Either require/assert abs(R)>0 before i_R evaluation, or reformulate the branch implicitly as R*i_R=V if the ideal zero-resistance limit is meant to be supported. Document whether negative active resistance is valid."
FINDING-05123,false-positives,msl-rlc-zero-component,MSL RLC wrapper delegates to zero/signed-capable primitive equations,SwitchedRLC_MSL,L,/data/mrumoca/rumoca/examples/models/SwitchedRLC_MSL.mo,6,FINDING-05123-switchedrlc-msl-l.md,false-positives/FINDING-05123.md,"This local wrapper only passes L, R and C into Basic.Inductor, Basic.Resistor and Basic.Capacitor. Those source components use implicit/multiplicative equations; L and C explicitly document zero support, while R explicitly documents signed and zero support. A connected zero configuration may require retranslating states or different initialization, but the blanket physical-domain claim is not valid.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05124,false-positives,msl-rlc-zero-component,MSL RLC wrapper delegates to zero/signed-capable primitive equations,SwitchedRLC_MSL,R,/data/mrumoca/rumoca/examples/models/SwitchedRLC_MSL.mo,7,FINDING-05124-switchedrlc-msl-r.md,false-positives/FINDING-05124.md,"This local wrapper only passes L, R and C into Basic.Inductor, Basic.Resistor and Basic.Capacitor. Those source components use implicit/multiplicative equations; L and C explicitly document zero support, while R explicitly documents signed and zero support. A connected zero configuration may require retranslating states or different initialization, but the blanket physical-domain claim is not valid.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05125,false-positives,msl-rlc-zero-component,MSL RLC wrapper delegates to zero/signed-capable primitive equations,SwitchedRLC_MSL,C,/data/mrumoca/rumoca/examples/models/SwitchedRLC_MSL.mo,8,FINDING-05125-switchedrlc-msl-c.md,false-positives/FINDING-05125.md,"This local wrapper only passes L, R and C into Basic.Inductor, Basic.Resistor and Basic.Capacitor. Those source components use implicit/multiplicative equations; L and C explicitly document zero support, while R explicitly documents signed and zero support. A connected zero configuration may require retranslating states or different initialization, but the blanket physical-domain claim is not valid.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05126,false-positives,zero-inductor,Zero inductance is an explicitly supported algebraic limit,SwitchedRLC_MSL,inductor.L,Electrical/Analog/Basic/Inductor.mo,4,FINDING-05126-switchedrlc-msl-inductor-l.md,false-positives/FINDING-05126.md,"The library documentation explicitly says L may be positive or zero, and the constitutive equation is L*der(i)=v rather than an unconditional division by L. At L=0 the element becomes the algebraic ideal-short constraint v=0. A translator or post-translation state representation that divides by L cannot be used to prove the source declaration wrong; connected topologies and fixed starts may still be inconsistent.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05127,false-positives,zero-capacitor,Zero capacitance is an explicitly supported algebraic limit,SwitchedRLC_MSL,capacitor.C,Electrical/Analog/Basic/Capacitor.mo,4,FINDING-05127-switchedrlc-msl-capacitor-c.md,false-positives/FINDING-05127.md,"The library documentation explicitly says C may be positive or zero, and the constitutive equation is i=C*der(v), with no source division by C. At C=0 the component imposes i=0. Several reported runtime-override failures disappear after source-level recompilation and compatible initialization. A particular topology may still be singular, but the blanket strictly-positive rule contradicts the component contract.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-05128,confirmed,tank-zero-divisor,Tank permits a direct zero divisor,Tank,resistance,/data/mrumoca/rumoca/examples/modelsan/Tank.mo,3,FINDING-05128-tank-resistance.md,confirmed/FINDING-05128.md,"The local model declares resistance with no strictly-positive enforcement that excludes zero and evaluates flow_out=level/resistance. The nominal simulation is clean; zero makes the model undefined. For area, min=0 explicitly advertises the invalid boundary.",Require and assert resistance>0 before evaluating the tank equations. Use a physically meaningful positive lower bound for editor/tool feedback; do not clamp zero because that changes the time constant.
FINDING-05129,confirmed,tank-zero-divisor,Tank permits a direct zero divisor,Tank,area,/data/mrumoca/rumoca/examples/modelsan/Tank.mo,2,FINDING-05129-tank-area.md,confirmed/FINDING-05129.md,"The local model declares area with no strictly-positive enforcement that excludes zero and evaluates der(level)=-flow_out/area. The nominal simulation is clean; zero makes the model undefined. For area, min=0 explicitly advertises the invalid boundary.",Require and assert area>0 before evaluating the tank equations. Use a physically meaningful positive lower bound for editor/tool feedback; do not clamp zero because that changes the time constant.
FINDING-05130,unresolved,baseline-blocked,Not yet established as a bug or a false positive,RigidBody.Examples.FixedWingPlant,mass,/data/mrumoca/rumoca/target/cmm/CMM-a642c381/RigidBody/package.mo,3,FINDING-05130-fixedwingplant-mass.md,unresolved/FINDING-05130.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
